timestamp,region,order_volume,aov,gmv,delivery_sla_breach_rate,gross_margin_usd,status
2026-08-25T16:00:00,Southwest_Dallas,1767,35.48,62701.07,3.54,17869.8,NORMAL
2026-08-25T17:00:00,Southwest_Dallas,1595,33.94,54133.12,6.0,15427.94,NORMAL
2026-08-25T18:00:00,Southwest_Dallas,1480,34.94,51704.98,5.59,14735.92,NORMAL
2026-08-25T19:00:00,Southwest_Dallas,1389,34.7,48204.64,5.32,13738.32,NORMAL
2026-08-25T20:00:00,Southwest_Dallas,1218,35.79,43588.38,6.05,12422.69,NORMAL
2026-08-25T21:00:00,Southwest_Dallas,1033,33.39,34492.87,5.37,9830.47,NORMAL
2026-08-25T22:00:00,Southwest_Dallas,877,35.58,31201.44,3.95,8892.41,NORMAL
2026-08-25T23:00:00,Southwest_Dallas,816,33.58,27400.78,5.89,7809.22,NORMAL
2026-08-26T00:00:00,Southwest_Dallas,630,35.04,22072.86,5.96,6290.77,NORMAL
2026-08-26T01:00:00,Southwest_Dallas,617,35.34,21802.61,4.04,6213.74,NORMAL
2026-08-26T02:00:00,Southwest_Dallas,550,33.7,18536.65,5.19,5282.94,NORMAL
2026-08-26T03:00:00,Southwest_Dallas,637,33.53,21357.6,3.78,6086.92,NORMAL
2026-08-26T04:00:00,Southwest_Dallas,679,33.94,23046.22,3.77,6568.17,NORMAL
2026-08-26T05:00:00,Southwest_Dallas,821,33.14,27208.72,5.25,7754.49,NORMAL
2026-08-26T06:00:00,Southwest_Dallas,854,33.15,28312.72,3.41,8069.13,NORMAL
2026-08-26T07:00:00,Southwest_Dallas,1059,35.16,37236.51,5.06,10612.41,NORMAL
2026-08-26T08:00:00,Southwest_Dallas,1154,33.47,38626.26,3.67,11008.48,NORMAL
2026-08-26T09:00:00,Southwest_Dallas,1352,33.71,45570.37,6.48,12987.56,NORMAL
2026-08-26T10:00:00,Southwest_Dallas,1505,35.7,53733.82,3.2,15314.14,NORMAL
2026-08-26T11:00:00,Southwest_Dallas,1583,34.03,53862.18,5.98,15350.72,NORMAL
2026-08-26T12:00:00,Southwest_Dallas,1730,34.15,59085.04,3.17,16839.24,NORMAL
2026-08-26T13:00:00,Southwest_Dallas,1804,33.97,61276.05,3.52,17463.67,NORMAL
2026-08-26T14:00:00,Southwest_Dallas,1801,34.95,62944.42,3.86,17939.16,NORMAL
2026-08-26T15:00:00,Southwest_Dallas,1732,35.16,60889.92,6.47,17353.63,NORMAL
2026-08-26T16:00:00,Southwest_Dallas,1706,35.42,60422.02,6.33,17220.27,NORMAL
2026-08-26T17:00:00,Southwest_Dallas,1632,35.69,58239.42,5.6,16598.23,NORMAL
2026-08-26T18:00:00,Southwest_Dallas,1451,34.66,50297.56,5.62,14334.81,NORMAL
2026-08-26T19:00:00,Southwest_Dallas,1350,35.97,48562.39,6.41,13840.28,NORMAL
2026-08-26T20:00:00,Southwest_Dallas,1240,33.54,41587.19,6.41,11852.35,NORMAL
2026-08-26T21:00:00,Southwest_Dallas,1024,34.59,35424.66,6.08,10096.03,NORMAL
2026-08-26T22:00:00,Southwest_Dallas,907,35.77,32445.6,3.81,9247.0,NORMAL
2026-08-26T23:00:00,Southwest_Dallas,765,33.84,25891.02,3.56,7378.94,NORMAL
2026-08-27T00:00:00,Southwest_Dallas,698,35.5,24780.16,3.1,7062.35,NORMAL
2026-08-27T01:00:00,Southwest_Dallas,633,34.17,21628.07,4.59,6164.0,NORMAL
2026-08-27T02:00:00,Southwest_Dallas,562,35.83,20138.81,5.28,5739.56,NORMAL
2026-08-27T03:00:00,Southwest_Dallas,596,33.76,20118.76,4.7,5733.85,NORMAL
2026-08-27T04:00:00,Southwest_Dallas,681,35.08,23886.98,5.14,6807.79,NORMAL
2026-08-27T05:00:00,Southwest_Dallas,741,34.34,25449.13,3.54,7253.0,NORMAL
2026-08-27T06:00:00,Southwest_Dallas,867,34.67,30058.71,6.19,8566.73,NORMAL
2026-08-27T07:00:00,Southwest_Dallas,1088,33.78,36748.44,3.43,10473.31,NORMAL
2026-08-27T08:00:00,Southwest_Dallas,1241,35.5,44050.48,3.76,12554.39,NORMAL
2026-08-27T09:00:00,Southwest_Dallas,1345,35.31,47486.45,6.33,13533.64,NORMAL
2026-08-27T10:00:00,Southwest_Dallas,1548,33.51,51879.35,4.58,14785.62,NORMAL
2026-08-27T11:00:00,Southwest_Dallas,1606,34.06,54703.61,4.84,15590.53,NORMAL
2026-08-27T12:00:00,Southwest_Dallas,1744,35.28,61523.07,5.37,17534.08,NORMAL
2026-08-27T13:00:00,Southwest_Dallas,1800,34.37,61863.42,6.35,17631.07,NORMAL
2026-08-27T14:00:00,Southwest_Dallas,1755,35.16,61700.86,6.38,17584.75,NORMAL
2026-08-27T15:00:00,Southwest_Dallas,1816,35.49,64458.66,5.11,18370.72,NORMAL
2026-08-27T16:00:00,Southwest_Dallas,1478,34.64,51194.53,28.4,14590.44,ANOMALY_LOGISTICS_STRIKE
2026-08-27T17:00:00,Southwest_Dallas,1396,33.82,47216.5,28.4,13456.7,ANOMALY_LOGISTICS_STRIKE
2026-08-27T18:00:00,Southwest_Dallas,1290,34.4,44374.04,28.4,12646.6,ANOMALY_LOGISTICS_STRIKE
2026-08-27T19:00:00,Southwest_Dallas,1165,35.08,40869.98,28.4,11647.94,ANOMALY_LOGISTICS_STRIKE
2026-08-27T20:00:00,Southwest_Dallas,1032,34.93,36047.21,28.4,10273.46,ANOMALY_LOGISTICS_STRIKE
2026-08-27T21:00:00,Southwest_Dallas,898,36.29,32590.73,28.4,9288.36,ANOMALY_LOGISTICS_STRIKE
2026-08-27T22:00:00,Southwest_Dallas,774,36.35,28132.59,28.4,8017.79,ANOMALY_LOGISTICS_STRIKE
2026-08-27T23:00:00,Southwest_Dallas,667,34.09,22737.28,28.4,6480.12,ANOMALY_LOGISTICS_STRIKE
